Stock,yr,bbmsy,ffmsy,bbmsy.effEdepP,ffmsy.effEdepP
Cynoscion.nebulosus,1951,1.49854206764729,0.447210002915317,1.49854206764729,0.447210002915317
Cynoscion.nebulosus,1952,2.21285033777707,0.416796656679178,2.21285033777707,0.416796656679178
Cynoscion.nebulosus,1953,1.77136503341397,0.381520394294028,1.77136503341397,0.381520394294028
Cynoscion.nebulosus,1954,2.00718939617978,0.313157631934557,2.00718939617978,0.313157631934557
Cynoscion.nebulosus,1955,1.58318624276601,0.377564287724734,1.58318624276601,0.377564287724734
Cynoscion.nebulosus,1956,1.72250583241105,0.361038385571272,1.72250583241105,0.361038385571272
Cynoscion.nebulosus,1957,1.85667420298202,0.362884207381961,1.85667420298202,0.362884207381961
Cynoscion.nebulosus,1958,2.02078199263362,0.471913473559842,2.02078199263362,0.471913473559842
Cynoscion.nebulosus,1959,1.64769257573016,0.580951208753925,1.64769257573016,0.580951208753925
Cynoscion.nebulosus,1960,1.33181155715221,0.597280828436679,1.33181155715221,0.597280828436679
Cynoscion.nebulosus,1961,1.53808203095893,0.485127677101971,1.53808203095893,0.485127677101971
Cynoscion.nebulosus,1962,1.73462226203778,0.340013389971268,1.73462226203778,0.340013389971268
Cynoscion.nebulosus,1963,2.25822516573473,0.42434035268094,2.25822516573473,0.42434035268094
Cynoscion.nebulosus,1964,1.26737473770493,0.528577866575206,1.26737473770493,0.528577866575206
Cynoscion.nebulosus,1965,1.02671747016027,0.710993857368227,1.02671747016027,0.710993857368227
Cynoscion.nebulosus,1966,1.2042838453838,0.660529918446183,1.2042838453838,0.660529918446183
Cynoscion.nebulosus,1967,1.09270710332354,0.662181682985933,1.09270710332354,0.662181682985933
Cynoscion.nebulosus,1968,1.23638335909208,0.670171191690185,1.23638335909208,0.670171191690185
Cynoscion.nebulosus,1969,1.01467540285566,0.708297496345116,1.01467540285566,0.708297496345116
Cynoscion.nebulosus,1970,0.921769231127794,0.807822102455102,0.921769231127794,0.807822102455102
Cynoscion.nebulosus,1971,1.0561604600844,0.680719305494612,1.0561604600844,0.680719305494612
Cynoscion.nebulosus,1972,1.23572608931864,0.768810753117911,1.23572608931864,0.768810753117911
Cynoscion.nebulosus,1973,1.39112613372054,0.885961130896417,1.39112613372054,0.885961130896417
Cynoscion.nebulosus,1974,1.5440401045847,0.734528690093513,1.5440401045847,0.734528690093513
Cynoscion.nebulosus,1975,1.41859239096683,0.713870147403227,1.41859239096683,0.713870147403227
Cynoscion.nebulosus,1976,1.10155315724502,1.02375683116895,1.10155315724502,1.02375683116895
Cynoscion.nebulosus,1977,1.0019199072412,0.750886947995861,1.0019199072412,0.750886947995861
Cynoscion.nebulosus,1978,0.875487686858134,0.913876158394221,0.875487686858134,0.913876158394221
Cynoscion.nebulosus,1979,1.11490188246834,0.790867233994466,1.11490188246834,0.790867233994466
Cynoscion.nebulosus,1980,1.0823042339617,0.851222349384187,1.0823042339617,0.851222349384187
Cynoscion.nebulosus,1981,0.678345651612801,1.24230282306486,0.678345651612801,1.24230282306486
Cynoscion.nebulosus,1982,0.67583450830408,1.14395866729184,0.67583450830408,1.14395866729184
Cynoscion.nebulosus,1983,0.883902577178603,1.10706848899715,0.883902577178603,1.10706848899715
Cynoscion.nebulosus,1984,0.837840352165999,1.13789874115318,0.837840352165999,1.13789874115318
Cynoscion.nebulosus,1985,0.766446186149138,0.973205175936987,0.766446186149138,0.973205175936987
Cynoscion.nebulosus,1986,0.858921098868449,1.01221699208673,0.858921098868449,1.01221699208673
Cynoscion.nebulosus,1987,1.02417737265712,0.871454128956779,1.02417737265712,0.871454128956779
Cynoscion.nebulosus,1988,0.842023719897914,1.07156216784866,0.842023719897914,1.07156216784866
Cynoscion.nebulosus,1989,0.810597387805205,1.13781346497321,0.810597387805205,1.13781346497321
Cynoscion.nebulosus,1990,0.79857107190018,1.00640017694281,0.79857107190018,1.00640017694281
Cynoscion.nebulosus,1991,0.808333747893278,0.703913000011832,0.808333747893278,0.703913000011832
Cynoscion.nebulosus,1992,0.662264821872232,1.08210172774783,0.662264821872232,1.08210172774783
Cynoscion.nebulosus,1993,0.680009664551434,0.991561321158896,0.680009664551434,0.991561321158896
Cynoscion.nebulosus,1994,0.679576882675565,0.867507478889123,0.679576882675565,0.867507478889123
Cynoscion.nebulosus,1995,1.04003296758274,0.909767308691546,1.04003296758274,0.909767308691546
Cynoscion.nebulosus,1996,1.17224827653139,0.792919153113189,1.17224827653139,0.792919153113189
Cynoscion.nebulosus,1997,1.45983051857506,0.661340846848452,1.45983051857506,0.661340846848452
Cynoscion.nebulosus,1998,1.91363207184667,0.900200586769921,1.91363207184667,0.900200586769921
Cynoscion.nebulosus,1999,1.49519238813061,1.14130889051467,1.49519238813061,1.14130889051467
Cynoscion.nebulosus,2000,1.16404093243897,1.3890100305919,1.16404093243897,1.3890100305919
Cynoscion.nebulosus,2001,0.953704911321391,1.31654218909352,0.953704911321391,1.31654218909352
Cynoscion.nebulosus,2002,0.935969274636136,1.65505211614313,0.935969274636136,1.65505211614313
Cynoscion.nebulosus,2003,0.466975890174665,1.37957762953857,0.466975890174665,1.37957762953857
Cynoscion.nebulosus,2004,0.223590062466295,1.95110581105232,0.223590062466295,1.95110581105232
Cynoscion.nebulosus,2005,0.128092758047871,0.853935292691277,0.128092758047871,0.853935292691277
Cynoscion.nebulosus,2006,0.082551883292273,1.34368262739486,0.082551883292273,1.34368262739486
Cynoscion.nebulosus,2007,0.075718932157051,0.752815295973275,0.075718932157051,0.752815295973275
Cynoscion.nebulosus,2008,0.0775147986656767,0.894373827223713,0.0775147986656767,0.894373827223713
Cynoscion.nebulosus,2009,0.0794553843960461,0.998562119782296,0.0794553843960461,0.998562119782296
Cynoscion.nebulosus,2010,0.0647710746289981,0.824559829431677,0.0647710746289981,0.824559829431677
